Entity,Code,Year,Fossil fuels per capita (kWh)
New Zealand,NZL,2005,36160.438
New Zealand,NZL,2006,35877.098
New Zealand,NZL,2007,35073.93
New Zealand,NZL,2008,35381.89
New Zealand,NZL,2009,33085.105
New Zealand,NZL,2010,33105.76
New Zealand,NZL,2011,32543.467
New Zealand,NZL,2012,33995.035
New Zealand,NZL,2013,33919.844
New Zealand,NZL,2014,34671.945
New Zealand,NZL,2015,33984.52
New Zealand,NZL,2016,33327.164
New Zealand,NZL,2017,34471.387
New Zealand,NZL,2018,33103.113
New Zealand,NZL,2019,33690.44
New Zealand,NZL,2020,28904.373
New Zealand,NZL,2021,27481.145
New Zealand,NZL,2022,25584.105
North America,,1965,52763.68
North America,,1966,54844.68
North America,,1967,55709.547
North America,,1968,58250.67
North America,,1969,60143.8
North America,,1970,61497.777
North America,,1971,61538.04
North America,,1972,63647.387
North America,,1973,65460.54
North America,,1974,62696.234
North America,,1975,59796.133
North America,,1976,62240.13
North America,,1977,63210.137
North America,,1978,63065.438
North America,,1979,63192.242
North America,,1980,60257.855
North America,,1981,57793.664
North America,,1982,54293.72
North America,,1983,52886.965
North America,,1984,54892.496
North America,,1985,54011.25
North America,,1986,53394.117
North America,,1987,54643.45
North America,,1988,56286.742
North America,,1989,56778.125
North America,,1990,55441.56
North America,,1991,54241.344
North America,,1992,54486.594
North America,,1993,54647.62
North America,,1994,55137.098
North America,,1995,55032.05
North America,,1996,56028.855
North America,,1997,56160.906
North America,,1998,55910.332
North America,,1999,55919.426
North America,,2000,56940.75
North America,,2001,55329.94
North America,,2002,55372.535
North America,,2003,55194.676
North America,,2004,55730.094
North America,,2005,55411.152
North America,,2006,54310.676
North America,,2007,54705.754
North America,,2008,52578.79
North America,,2009,49155.47
North America,,2010,50230.76
North America,,2011,49210.906
North America,,2012,47719.86
North America,,2013,48252.035
North America,,2014,48131.32
North America,,2015,47220.598
North America,,2016,46306.75
North America,,2017,45831.78
North America,,2018,47035.895
North America,,2019,46163.9
North America,,2020,41585.496
North America,,2021,43781.266
North America,,2022,44720.008
North Macedonia,MKD,1997,13647.232
North Macedonia,MKD,1998,15262.766
North Macedonia,MKD,1999,14031.511
North Macedonia,MKD,2000,13439.079
North Macedonia,MKD,2001,13239.325
North Macedonia,MKD,2002,12665.978
North Macedonia,MKD,2003,13514.634
North Macedonia,MKD,2004,13154.17
North Macedonia,MKD,2005,13656
North Macedonia,MKD,2006,13697.717
North Macedonia,MKD,2007,14455.862
North Macedonia,MKD,2008,14167.64
North Macedonia,MKD,2009,13341.621
North Macedonia,MKD,2010,13083.643
North Macedonia,MKD,2011,14355.299
North Macedonia,MKD,2012,13699.719
North Macedonia,MKD,2013,12306.744
North Macedonia,MKD,2014,11619.04
North Macedonia,MKD,2015,11388.199
North Macedonia,MKD,2016,11865.461
North Macedonia,MKD,2017,12288.798
North Macedonia,MKD,2018,11436.061
North Macedonia,MKD,2019,12999.154
North Macedonia,MKD,2020,10972.366
North Macedonia,MKD,2021,11400.596
North Macedonia,MKD,2022,11968.684
Norway,NOR,1977,29283.516
Norway,NOR,1978,32818.312
Norway,NOR,1979,33376.31
Norway,NOR,1980,32223.73
Norway,NOR,1981,30650.398
Norway,NOR,1982,29638.092
Norway,NOR,1983,29609.66
Norway,NOR,1984,30689.754
Norway,NOR,1985,31951.639
Norway,NOR,1986,33664.242
Norway,NOR,1987,33653.043
Norway,NOR,1988,32810.723
Norway,NOR,1989,33116.934
Norway,NOR,1990,32179.389
Norway,NOR,1991,30610.74
Norway,NOR,1992,31574.213
Norway,NOR,1993,33181.793
Norway,NOR,1994,34239.12
Norway,NOR,1995,34066.082
Norway,NOR,1996,36203.14
Norway,NOR,1997,37517.83
Norway,NOR,1998,37744.535
Norway,NOR,1999,36698.05
Norway,NOR,2000,35677.03
Norway,NOR,2001,37703.1
Norway,NOR,2002,36932.87
Norway,NOR,2003,38206.355
Norway,NOR,2004,38231.527
Norway,NOR,2005,36705.156
Norway,NOR,2006,36646.41
Norway,NOR,2007,35937.055
Norway,NOR,2008,35447.023
Norway,NOR,2009,34542.85
Norway,NOR,2010,35060.73
Norway,NOR,2011,34246.63
Norway,NOR,2012,33180.37
Norway,NOR,2013,33413.29
Norway,NOR,2014,32592.523
Norway,NOR,2015,32573.934
Norway,NOR,2016,31299.85
Norway,NOR,2017,31440.236
Norway,NOR,2018,31480.703
Norway,NOR,2019,30739.309
Norway,NOR,2020,29221.305
Norway,NOR,2021,29178.896
Norway,NOR,2022,27499.533
Oceania,,1965,25772.75
